id,name,slug,body_part,equipment,image_path,gif_path,instructions
a6162c4f-0c1e-4376-a4c1-9192791357c3,Standing Hip Circles,Standing_Hip_Circles,abductors,body only,Standing_Hip_Circles/0.jpg,Standing_Hip_Circles/0.jpg,"Begin standing on one leg, holding to a vertical support.
Raise the unsupported knee to 90 degrees. This will be your starting position.
Open the hip as far as possible, attempting to make a big circle with your knee.
Perform this movement slowly for a number of repetitions, and repeat on the other side."
a63e7059-3062-4940-a968-3cbdcc56fd7d,One-Arm Kettlebell Row,One-Arm_Kettlebell_Row,middle back,kettlebells,One-Arm_Kettlebell_Row/0.jpg,One-Arm_Kettlebell_Row/0.jpg,"Place a kettlebell in front of your feet. Bend your knees slightly and then push your butt out as much as possible as you bend over to get in the starting position. Grab the kettlebell and pull it to your stomach, retracting your shoulder blade and flexing the elbow. Keep your back straight. Lower and repeat."
a661f5d9-8242-41f5-817c-fdd34133d2d7,Calf Raises - With Bands,Calf_Raises_-_With_Bands,calves,bands,Calf_Raises_-_With_Bands/0.jpg,Calf_Raises_-_With_Bands/0.jpg,"Grab an exercise band and stand on it with your toes making sure that the length of the band between the foot and the arms is the same for both sides.
While holding the handles of the band, raise the arms to the side of your head as if you were getting ready to perform a shoulder press. The palms should be facing forward with the elbows bent and to the sides. This movement will create tension on the band. This will be your starting position.
Keeping the hands by your shoulder, stand up on your toes as you exhale and contract the calves hard at the top of the movement.
After a one second contraction, slowly go back down to the starting position.
Repeat for the recommended amount of repetitions."
a664f105-7f59-4bb0-be42-fb4d6961a52b,Side Bridge,Side_Bridge,abdominals,body only,Side_Bridge/0.jpg,Side_Bridge/0.jpg,
a66ce79f-ba11-45df-9a6e-2643dcbd1e42,Single-Leg High Box Squat,Single-Leg_High_Box_Squat,quadriceps,other,Single-Leg_High_Box_Squat/0.jpg,Single-Leg_High_Box_Squat/0.jpg,"Position a box in a rack. Secure a band or rope in place above the box.
Standing in front of it, step onto the box to a full standing position, letting your other leg remain unsupported. Hold onto the band for balance
. Continue stepping up and down on the same leg before switching to the opposite side."
a69551dd-8fb9-4fc3-a6ea-2ce4aec31870,Seated Bent-Over Rear Delt Raise,Seated_Bent-Over_Rear_Delt_Raise,shoulders,dumbbell,Seated_Bent-Over_Rear_Delt_Raise/0.jpg,Seated_Bent-Over_Rear_Delt_Raise/0.jpg,"Place a couple of dumbbells looking forward in front of a flat bench.
Sit on the end of the bench with your legs together and the dumbbells behind your calves.
Bend at the waist while keeping the back straight in order to pick up the dumbbells. The palms of your hands should be facing each other as you pick them. This will be your starting position.
Keeping your torso forward and stationary, and the arms slightly bent at the elbows, lift the dumbbells straight to the side until both arms are parallel to the floor. Exhale as you lift the weights. (Note: avoid swinging the torso or bringing the arms back as opposed to the side.)
After a one second contraction at the top, slowly lower the dumbbells back to the starting position.
Repeat for the recommended amount of repetitions."
a72b184e-d03e-484a-b6f9-75eb81c80215,Log Lift,Log_Lift,shoulders,other,Log_Lift/0.jpg,Log_Lift/0.jpg,"Begin standing with the log in front of you. Grasp the handles, and begin to clean the log. As you are bent over to start the clean, attempt to get the log as high as possible, pulling it into your chest. Extend through the hips and knees to bring it up to complete the clean.
Push your head back and look up, creating a shelf on your chest to rest the log. Begin the press by dipping, flexing slightly through the knees and reversing the motion. This push press will generate momentum to start the log moving vertically. Continue by extending through the elbows to press the log above your head. There are no strict rules on form, so use whatever techniques you are most efficient with. As the log is pressed, ensure that you push your head through on each repetition, looking forward.
Repeat as many times as possible. Attempt to control the descent of the log as it is returned to the ground."
a7353d10-85eb-4be6-99e6-87789e7d0fa3,Downward Facing Balance,Downward_Facing_Balance,glutes,exercise ball,Downward_Facing_Balance/0.jpg,Downward_Facing_Balance/0.jpg,"Lie facedown on top of an exercise ball.
While resting on your stomach on the ball, walk your hands forward along the floor and lift your legs, extending your elbows and knees."
a7501dd4-e245-4dde-989d-c286beefa1a6,One-Arm Kettlebell Split Snatch,One-Arm_Kettlebell_Split_Snatch,shoulders,kettlebells,One-Arm_Kettlebell_Split_Snatch/0.jpg,One-Arm_Kettlebell_Split_Snatch/0.jpg,"Hold a kettlebell in one hand by the handle.
Squat towards the floor, and then reverse the motion, extending the hips, knees, and finally the ankles, to raise the kettlebell overhead.
After fully extending the body, descend into a lunge position to receive the weights overhead, one leg forward and one leg back. Ensure you drive through with your hips and lock the ketttlebells overhead in one uninterrupted motion.
Return to a standing position, holding the weight overhead, and bring the feet together. Lower the weight to return to the starting position."
a767b733-51c0-4e83-9854-ea1e16d1b621,Squat Jerk,Squat_Jerk,quadriceps,barbell,Squat_Jerk/0.jpg,Squat_Jerk/0.jpg,"Standing with the weight racked on the front of the shoulders, begin with the dip. With your feet directly under your hips, flex the knees without moving the hips backward. Go down only slightly, and reverse direction as powerfully as possible. Drive through the heels create as much speed and force as possible, and be sure to move your head out of the way as the bar leaves the shoulders.
At this moment as the feet leave the floor, the feet must be placed into the receiving position as quickly as possible. In the brief moment the feet are not actively driving against the platform, the athlete's effort to push the bar up will drive them down. The feet should move forcefully to just outside the hips, turned out as necessary. Receive the bar with your body in a full squat and the arms fully extended overhead.
Keeping the bar aligned over the front of the heels, your head and chest up, drive throught heels of the feet to move to a standing position. Carefully return the weight to floor."
a7b135a3-5c7a-4149-a2a1-e6a29f0585b0,Incline Hammer Curls,Incline_Hammer_Curls,biceps,dumbbell,Incline_Hammer_Curls/0.jpg,Incline_Hammer_Curls/0.jpg,"Seat yourself on an incline bench with a dumbbell in each hand. You should pressed firmly against he back with your feet together. Allow the dumbbells to hang straight down at your side, holding them with a neutral grip. This will be your starting position.
Initiate the movement by flexing at the elbow, attempting to keep the upper arm stationary.
Continue to the top of the movement and pause, then slowly return to the start position."
a80f74c4-1491-47e5-bc03-af476d747e57,Barbell Ab Rollout,Barbell_Ab_Rollout,abdominals,barbell,Barbell_Ab_Rollout/0.jpg,Barbell_Ab_Rollout/0.jpg,"For this exercise you will need to get into a pushup position, but instead of having your hands of the floor, you will be grabbing on to an Olympic barbell (loaded with 5-10 lbs on each side) instead. This will be your starting position.
While keeping a slight arch on your back, lift your hips and roll the barbell towards your feet as you exhale. Tip: As you perform the movement, your glutes should be coming up, you should be keeping the abs tight and should maintain your back posture at all times. Also your arms should be staying perpendicular to the floor throughout the movement. If you don't, you will work out your shoulders and back more than the abs.
After a second contraction at the top, start to roll the barbell back forward to the starting position slowly as you inhale.
Repeat for the recommended amount of repetitions."
a8200d72-5e6c-4210-ac0f-74a9f1692d5c,Seated Two-Arm Palms-Up Low-Pulley Wrist Curl,Seated_Two-Arm_Palms-Up_Low-Pulley_Wrist_Curl,forearms,cable,Seated_Two-Arm_Palms-Up_Low-Pulley_Wrist_Curl/0.jpg,Seated_Two-Arm_Palms-Up_Low-Pulley_Wrist_Curl/0.jpg,"Put a bench in front of a low pulley machine that has a barbell or EZ Curl attachment on it.
Move the bench far enough away so that when you bring the handle to the top of your thighs tension is created on the cable due to the weight stack being moved up.
Now hold the handle with both hands, palms up, using a shoulder-width grip.
Step back and sit on the bench with your feet about shoulder width apart, firmly on the floor.
Lean forward and place the forearms on your thighs with the back of your wrists over your knees. This will be your starting position.
Lower the bar as far as possible, while inhaling and keeping a tight grip.
Now curl the bar up as high as possible while contracting the forearms. Tip: Only the wrist should move; not the forearms.
After a second contraction at the top go back to the starting position as you inhale.
Repeat for the recommended amount of repetitions."
a83cb6d9-de76-42b8-baa8-7cc1852c019c,Split Squats,Split_Squats,hamstrings,,Split_Squats/0.jpg,Split_Squats/0.jpg,"Being in a standing position. Jump into a split leg position, with one leg forward and one leg back, flexing the knees and lowering your hips slightly as you do so.
As you descend, immediately reverse direction, standing back up and jumping, reversing the position of your legs. Repeat 5-10 times on each leg."
a875e2cd-5c92-46cf-8842-a2c341e85b24,External Rotation with Cable,External_Rotation_with_Cable,shoulders,cable,External_Rotation_with_Cable/0.jpg,External_Rotation_with_Cable/0.jpg,"Adjust the cable to the same height as your elbow. Stand with your left side to the band a couple of feet away.
Grasp the handle with your right hand, and keep your elbow pressed firmly to your side. We recommend you hold a pad or foam roll in place with your elbow to keep it firmly in position.
With your upper arm in position, your elbow should be flexed to 90 degrees with your hand reaching across the front of your torso. This will be your starting position.
Execute the movement by rotating your arm in a backhand motion, keeping your elbow in place."
a8828ed3-090d-4e3f-9613-0b2e783770a7,Clean Shrug,Clean_Shrug,traps,barbell,Clean_Shrug/0.jpg,Clean_Shrug/0.jpg,"Begin with a shoulder width, double overhand or hook grip, with the bar hanging at the mid thigh position. Your back should be straight and inclined slightly forward.
Shrug your shoulders towards your ears. While this exercise can usually by loaded with heavier weight than a clean, avoid overloading to the point that the execution slows down."
a8f96e2b-ba19-4a30-afb4-05bed09c3caf,Box Squat,Box_Squat,quadriceps,barbell,Box_Squat/0.jpg,Box_Squat/0.jpg,"The box squat allows you to squat to desired depth and develop explosive strength in the squat movement. Begin in a power rack with a box at the appropriate height behind you. Typically, you would aim for a box height that brings you to a parallel squat, but you can train higher or lower if desired.
Begin by stepping under the bar and placing it across the back of the shoulders. Squeeze your shoulder blades together and rotate your elbows forward, attempting to bend the bar across your shoulders. Remove the bar from the rack, creating a tight arch in your lower back, and step back into position. Place your feet wider for more emphasis on the back, glutes, adductors, and hamstrings, or closer together for more quad development. Keep your head facing forward.
With your back, shoulders, and core tight, push your knees and butt out and you begin your descent. Sit back with your hips until you are seated on the box. Ideally, your shins should be perpendicular to the ground. Pause when you reach the box, and relax the hip flexors. Never bounce off of a box.
Keeping the weight on your heels and pushing your feet and knees out, drive upward off of the box as you lead the movement with your head. Continue upward, maintaining tightness head to toe."
a944bdef-ba8a-452d-9118-c2c0a219a4eb,Dumbbell Bicep Curl,Dumbbell_Bicep_Curl,biceps,dumbbell,Dumbbell_Bicep_Curl/0.jpg,Dumbbell_Bicep_Curl/0.jpg,"Stand up straight with a dumbbell in each hand at arm's length. Keep your elbows close to your torso and rotate the palms of your hands until they are facing forward. This will be your starting position.
Now, keeping the upper arms stationary, exhale and curl the weights while contracting your biceps. Continue to raise the weights until your biceps are fully contracted and the dumbbells are at shoulder level. Hold the contracted position for a brief pause as you squeeze your biceps.
Then, inhale and slowly begin to lower the dumbbells back to the starting position.
Repeat for the recommended amount of repetitions."
a9535a02-4b7e-43f0-a948-83a418140e0f,Single-Leg Stride Jump,Single-Leg_Stride_Jump,quadriceps,other,Single-Leg_Stride_Jump/0.jpg,Single-Leg_Stride_Jump/0.jpg,"Stand to the side of a box with your inside foot on top of it, close to the edge.
Begin by swinging the arms upward as you push through the top leg, jumping upward as high as possible. Attempt to drive the opposite knee upward.
Land in the same position that you started, using your inside leg to decelerate the impact."
a96456aa-778f-434d-8c8d-130e03a107ec,Lying High Bench Barbell Curl,Lying_High_Bench_Barbell_Curl,biceps,barbell,Lying_High_Bench_Barbell_Curl/0.jpg,Lying_High_Bench_Barbell_Curl/0.jpg,"Lie face forward on a tall flat bench while holding a barbell with a supinated grip (palms facing up). Tip: If you are holding a barbell grab it using a shoulder-width grip and if you are using an E-Z Bar grab it on the inner handles. Your upper body should be positioned in a way that the upper chest is over the end of the bench and the barbell is hanging in front of you with the arms extended and perpendicular to the floor. This will be your starting position.
While keeping the elbows in and the upper arms stationary, curl the weight up in a semi-circular motion as you contract the biceps and exhale. Hold at the top of the movement for a second.
As you inhale, slowly go back to the starting position. Tip: Maintain full control of the weight at all times and avoid any swinging. Remember, only the forearms should move throughout the movement.
Repeat for the recommended amount of repetitions."
a9bf6cff-8f99-4451-b49f-6b439cc64e07,Calf Stretch Hands Against Wall,Calf_Stretch_Hands_Against_Wall,calves,,Calf_Stretch_Hands_Against_Wall/0.jpg,Calf_Stretch_Hands_Against_Wall/0.jpg,"Stand facing a wall from several feet away. Stagger your stance, placing one foot forward.
Lean forward and rest your hands on the wall, keeping your heel, hip and head in a straight line.
Attempt to keep your heel on the ground. Hold for 10-20 seconds and then switch sides."
a9e6336c-74aa-4f8a-a16a-fb186726d567,Trap Bar Deadlift,Trap_Bar_Deadlift,quadriceps,other,Trap_Bar_Deadlift/0.jpg,Trap_Bar_Deadlift/0.jpg,"For this exercise load a trap bar, also known as a hex bar, to an appropriate weight resting on the ground. Stand in the center of the apparatus and grasp both handles.
Lower your hips, look forward with your head and keep your chest up.
Begin the movement by driving through the heels and extend your hips and knees. Avoid rounding your back at all times.
At the completion of the movement, lower the weight back to the ground under control."
aa2e01e4-4cf5-4669-a2f6-4f8ed315dc56,Forward Drag with Press,Forward_Drag_with_Press,chest,other,Forward_Drag_with_Press/0.jpg,Forward_Drag_with_Press/0.jpg,"Attach a dual handled chain or rope attachment to the sled. You should be facing away from the sled, holding a handle in each hand.
Begin the movement by moving forward for one step. Leaning forward, extend through the legs and hips to move, pausing with each step to extend through the elbows, pressing your hands forward. Step forward until you return to the start position prepared to press."
aa3311a4-16d2-45eb-b3d8-095876705708,One-Arm High-Pulley Cable Side Bends,One-Arm_High-Pulley_Cable_Side_Bends,abdominals,cable,One-Arm_High-Pulley_Cable_Side_Bends/0.jpg,One-Arm_High-Pulley_Cable_Side_Bends/0.jpg,"Connect a standard handle to a tower. Move cable to highest pulley position.
Stand with side to cable. With one hand, reach up and grab handle with underhand grip.
Pull down cable until elbow touches your side and the handle is by your shoulder.
Position feet hip-width apart. Place free hand on hip to help gauge pivot point.
Keep arm in static position. Contract oblique to bring the weight down in a side crunch.
Once you reach maximum contraction, slowly release the weight to the starting position. The weight stack should never be unloaded in a resting position. The aim is constant tension during the set.
Repeat to failure.
Then, reposition and repeat the same series of movements on the opposite side."
aae323e2-0c4a-40ec-83a6-140d7bfa62b9,Dumbbell One-Arm Shoulder Press,Dumbbell_One-Arm_Shoulder_Press,shoulders,dumbbell,Dumbbell_One-Arm_Shoulder_Press/0.jpg,Dumbbell_One-Arm_Shoulder_Press/0.jpg,"Grab a dumbbell and either sit on a military press bench or a utility bench that has a back support on it as you place the dumbbells upright on top of your thighs or stand up straight.
Clean the dumbbell up to bring it to shoulder height. The other hand can be kept fully extended to the side, by the waist or grabbing a fixed surface.
Rotate the wrist so that the palm of your hand is facing forward. This is your starting position.
As you exhale, push the dumbbell up until your arm is fully extended.
After a second pause, slowly come down back to the starting position as you inhale.
Repeat for the recommended amount of repetitions and then switch arms."
ab1f9b08-6ce8-4fa4-8ce3-668d1bdd0a29,Standing Hamstring and Calf Stretch,Standing_Hamstring_and_Calf_Stretch,hamstrings,other,Standing_Hamstring_and_Calf_Stretch/0.jpg,Standing_Hamstring_and_Calf_Stretch/0.jpg,"Being by looping a belt, band, or rope around one foot. While standing, place that foot forward.
Bend your back leg, while keeping the front one straight. Now raise the toes of your front foot off of the ground and lean forward.
Using the belt, pull on the top of the foot to increase the stretch in the calf. Hold for 10-20 seconds and repeat with the other foot."
ab30314e-3310-421d-87dc-091f812b1ccf,Farmer's Walk,Farmers_Walk,forearms,other,Farmers_Walk/0.jpg,Farmers_Walk/0.jpg,"There are various implements that can be used for the farmers walk. These can also be performed with heavy dumbbells or short bars if these implements aren't available. Begin by standing between the implements.
After gripping the handles, lift them up by driving through your heels, keeping your back straight and your head up.
Walk taking short, quick steps, and don't forget to breathe. Move for a given distance, typically 50-100 feet, as fast as possible."
ab95dc13-b723-4aab-a2d7-f47ad4454165,Lying Close-Grip Barbell Triceps Extension Behind The Head,Lying_Close-Grip_Barbell_Triceps_Extension_Behind_The_Head,triceps,barbell,Lying_Close-Grip_Barbell_Triceps_Extension_Behind_The_Head/0.jpg,Lying_Close-Grip_Barbell_Triceps_Extension_Behind_The_Head/0.jpg,"While holding a barbell or EZ Curl bar with a pronated grip (palms facing forward), lie on your back on a flat bench with your head close to the end of the bench. Tip: If you are holding a barbell grab it using a shoulder-width grip and if you are using an E-Z Bar grab it on the inner handles.
Extend your arms in front of you and slowly bring the bar back in a semi circular motion (while keeping the arms extended) to a position over your head. At the end of this step your arms should be overhead and parallel to the floor. This will be your starting position. Tip: Keep your elbows in at all times.
As you inhale, lower the bar by bending at the elbows and while keeping the upper arm stationary. Keep lowering the bar until your forearms are perpendicular to the floor.
As you exhale bring the bar back up to the starting position by pushing the bar up in a semi-circular motion until the lower arms are also parallel to the floor. Contract the triceps hard at the top of the movement for a second. Tip: Again, only the forearms should move. The upper arms should remain stationary at all times.
Repeat for the recommended amount of repetitions."
ac30cfa5-82d9-4b52-96e2-57889616bb1b,Wide Stance Stiff Legs,Wide_Stance_Stiff_Legs,hamstrings,barbell,Wide_Stance_Stiff_Legs/0.jpg,Wide_Stance_Stiff_Legs/0.jpg,"Begin with a barbell loaded on the floor. Adopt a wide stance, and then bend at the hips to grab the bar. Your hips should be as far back as possible, and your legs nearly straight. Keep your back straight, and your head and chest up. This will be your starting position.
Begin the movement be engaging the hips, driving them forward as you allow the arms to hang straight. Continue until you are standing straight up, and then slowly return the weight to the starting position. For successive reps, the weight need not touch the floor."
ac4357da-4e6c-4c10-984f-23174856934d,Double Kettlebell Snatch,Double_Kettlebell_Snatch,shoulders,kettlebells,Double_Kettlebell_Snatch/0.jpg,Double_Kettlebell_Snatch/0.jpg,"Place two kettlebells behind your feet. Bend your knees and sit back to pick up the kettlebells.
Swing the kettlebells between your legs forcefully and reverse the direction.
Drive through with your hips and lock the ketttlebells overhead in one uninterrupted motion."
acbb0b8c-6e04-42e4-8895-fcff1b92fd2f,Standing Soleus And Achilles Stretch,Standing_Soleus_And_Achilles_Stretch,calves,,Standing_Soleus_And_Achilles_Stretch/0.jpg,Standing_Soleus_And_Achilles_Stretch/0.jpg,"Stand with your feet hip-distance apart, one foot slightly in front of the other.
Bend both knees, keeping your back heel on the floor. Switch sides."
ad004665-0d0c-42c2-af94-c6c271de5a23,Kneeling Squat,Kneeling_Squat,glutes,barbell,Kneeling_Squat/0.jpg,Kneeling_Squat/0.jpg,"Set the bar to the proper height in a power rack. Kneel behind the bar; it may be beneficial to put a mat down to pad your knees. Slide under the bar, racking it across the back of your shoulders. Your shoulder blades should be retracted and the bar tight across your back. Unrack the weight.
With your head looking forward, sit back with your butt until you touch your calves.
Reverse the motion, returning the torso to an upright position."
ad47d758-353c-4079-b420-d8b75ceff868,Star Jump,Star_Jump,quadriceps,body only,Star_Jump/0.jpg,Star_Jump/0.jpg,"Begin in a relaxed stance with your feet shoulder width apart and hold your arms close to the body.
To initiate the move, squat down halfway and explode back up as high as possible. Fully extend your entire body, spreading your legs and arms away from the body.
As you land, bring your limbs back in and absorb your impact through the legs."
ae7367e2-8bb9-47e8-99bd-72860a082472,Dumbbell Scaption,Dumbbell_Scaption,shoulders,dumbbell,Dumbbell_Scaption/0.jpg,Dumbbell_Scaption/0.jpg,"This corrective exercise strengthens the muscles that stabilize your shoulder blade. Hold a light weight in each hand, hanging at your sides. Your thumbs should pointing up.
Begin the movement raising your arms out in front of you, about 30 degrees off center. Your arms should be fully extended as you perform the movement.
Continue until your arms are parallel to the ground, and then return to the starting position."
ae99a212-1b4f-40a8-bdbb-4dbdac1ff350,Lying Cambered Barbell Row,Lying_Cambered_Barbell_Row,middle back,barbell,Lying_Cambered_Barbell_Row/0.jpg,Lying_Cambered_Barbell_Row/0.jpg,"Place a cambered bar underneath an exercise bench.
Lie face down on the exercise bench and grab the bar using a palms down (pronated grip) that is wider than shoulder width. This will be your starting position.
As you exhale row the bar up as you keep the elbows close to your body to either your chest, in order to target the upper mid back, or to your stomach if targeting the lats is your goal.
After a second hold at the top, lower back down to the starting position slowly as you inhale."
aee0694f-d68e-46e0-9691-83172ee6d39b,Depth Jump Leap,Depth_Jump_Leap,quadriceps,other,Depth_Jump_Leap/0.jpg,Depth_Jump_Leap/0.jpg,"For this drill you will need two boxes or benches, one 12 to 16 inches high and the other 22 to 26 inches high.
Stand on one of the two boxes with arms at the sides; feet should be together and slightly off the edge as in the depth jump. Place the other box approximately two or three feet in front of and facing the performer.
Begin by dropping off the initial box, landing and simultaneously taking off with both feet.
Rebound by driving upward and outward as intensely as possible, using the arms and full extension of the body to jump onto the higher box. Again, allow the legs to absorb the impact."
aee61c21-32b6-4273-903d-5cfa1ea6e9af,Flexor Incline Dumbbell Curls,Flexor_Incline_Dumbbell_Curls,biceps,dumbbell,Flexor_Incline_Dumbbell_Curls/0.jpg,Flexor_Incline_Dumbbell_Curls/0.jpg,"Hold the dumbbell towards the side farther from you so that you have more weight on the side closest to you. (This can be done for a good effect on all bicep dumbbell exercises). Now do a normal incline dumbbell curl, but keep your wrists as far back as possible so as to neutralize any stress that is placed on them.
Sit on an incline bench that is angled at 45-degrees while holding a dumbbell on each hand.
Let your arms hang down on your sides, with the elbows in, and turn the palms of your hands forward with the thumbs pointing away from the body. Tip: You will keep this hand position throughout the movement as there should not be any twisting of the hands as they come up. This will be your starting position.
Curl up the two dumbbells at the same time until your biceps are fully contracted and exhale. Tip: Do not swing the arms or use momentum. Keep a controlled motion at all times. Hold the contracted position for a second at the top.
As you inhale, slowly go back to the starting position.
Repeat for the recommended amount of repetitions."
af3b1dff-088d-45e2-bd62-07a2a153e46e,Dumbbell Clean,Dumbbell_Clean,hamstrings,dumbbell,Dumbbell_Clean/0.jpg,Dumbbell_Clean/0.jpg,"Begin standing with a dumbbell in each hand with your feet shoulder width apart.
Lower the weights to the floor by flexing at the hips and knees, pushing your hips back until the dumbbells reach the floor. This will be your starting position.
To initiate the movement, violently jump upward by extending the hips, knees, and ankles to acclerate the weights upward. Maintaining a neutral grip on the dumbbells, keep the arms straight until full extension is reached.
After full extension, rebend the hips and knees to receive the weight in a squat position. Allow the arms to bend, guiding the dumbbells to your shoulders.
Upon receiving the weight in the squat position, extend the hips and knees to finish in a standing position with the weights on your shoulders."
af5bbf3f-f1ab-4f18-af04-ea0e7bd5140b,Inverted Row with Straps,Inverted_Row_with_Straps,middle back,other,Inverted_Row_with_Straps/0.jpg,Inverted_Row_with_Straps/0.jpg,"Hang a rope or suspension straps from a rack or other stable object. Grasp the ends and position yourself in a supine position hanging from the ropes. Your body should be straight with your heels on the ground with your arms fully extended. This will be your starting position.
Begin by flexing the elbow, pulling your chest to your hands. Retract your shoulder blades as you perform the movement.
Pause at the top of the motion, and return yourself to the start position.
Repeat for the desired number of repetitions."
afa69727-790a-42d6-9a01-101cc18e81e3,Stairmaster,Stairmaster,quadriceps,machine,Stairmaster/0.jpg,Stairmaster/0.jpg,"To begin, step onto the stairmaster and select the desired option from the menu. You can choose a manual setting, or you can select a program to run. Typically, you can enter your age and weight to estimate the amount of calories burned during exercise.
Pump your legs up and down in an established rhythm, driving the pedals down but not all the way to the floor. It is recommended that you maintain your grip on the handles so that you don't fall. The handles can be used to monitor your heart rate to help you stay at an appropriate intensity.
Stairmasters offer convenience, cardiovascular benefits, and usually have less impact than running outside. They are typically much harder than other cardio equipment. A 150 lb person will typically burn over 300 calories in 30 minutes, compared to about 175 calories walking."
b0371d6c-ccda-4108-85b1-95c0b69bc666,Speed Squats,Speed_Squats,quadriceps,barbell,Speed_Squats/0.jpg,Speed_Squats/0.jpg,"This exercise is best performed inside a squat rack for safety purposes. To begin, first set the bar on a rack that best matches your height. Once the correct height is chosen and the bar is loaded, step under the bar and place the back of your shoulders (slightly below the neck) across it.
Hold on to the bar using both arms at each side and lift it off the rack by first pushing with your legs and at the same time straightening your torso.
Step away from the rack and position your legs using a shoulder width medium stance with the toes slightly pointed out. Keep your head up at all times as looking down will get you off balance and also maintain a straight back. This will be your starting position. (Note: For the purposes of this discussion we will use the medium stance which targets overall development; however you can choose any of the three stances discussed in the foot stances section).
Begin to lower the bar by bending the knees as you maintain a straight posture with the head up. Continue down until the angle between the upper leg and the calves becomes slightly less than 90-degrees (which is the point in which the upper legs are below parallel to the floor). Inhale as you perform this portion of the movement. Tip: If you performed the exercise correctly, the front of the knees should make an imaginary straight line with the toes that is perpendicular to the front. If your knees are past that imaginary line (if they are past your toes) then you are placing undue stress on the knee and the exercise has been performed incorrectly.
Begin to raise the bar as fast as possible without involving momentum as you exhale by pushing the floor with the heel of your foot mainly as you straighten the legs again and go back to the starting position. Note: You should perform these exercises as fast as possible but without breaking perfect form and without involving momentum.
Repeat for the recommended amount of repetitions."
b0c27b12-7aca-47cb-b994-5e8ae60c6048,Smith Machine Overhead Shoulder Press,Smith_Machine_Overhead_Shoulder_Press,shoulders,machine,Smith_Machine_Overhead_Shoulder_Press/0.jpg,Smith_Machine_Overhead_Shoulder_Press/0.jpg,"To begin, place a flat bench (or preferably one with back support) underneath a smith machine. Position the barbell at a height so that when seated on the flat bench, the arms must be almost fully extended to reach the barbell.
Once you have the correct height, sit slightly in behind the barbell so that there is an imaginary straight line from the tip of your nose to the barbell. Your feet should be stationary. Grab the barbell with the palms facing forward, unlock it and lift it up so that your arms are fully extended. This is the starting position.
Slowly begin to lower the barbell until it is level with your chin while inhaling.
Then lift the barbell back to the starting position using your shoulders while exhaling.
Repeat for the recommended amount of repetitions."
b0c70471-c3a4-4144-b12c-85b953898a6a,Bent-Knee Hip Raise,Bent-Knee_Hip_Raise,abdominals,body only,Bent-Knee_Hip_Raise/0.jpg,Bent-Knee_Hip_Raise/0.jpg,"Lay flat on the floor with your arms next to your sides.
Now bend your knees at around a 75 degree angle and lift your feet off the floor by around 2 inches.
Using your lower abs, bring your knees in towards you as you maintain the 75 degree angle bend in your legs. Continue this movement until you raise your hips off of the floor by rolling your pelvis backward. Breathe out as you perform this portion of the movement. Tip: At the end of the movement your knees will be over your chest.
Squeeze your abs at the top of the movement for a second and then return to the starting position slowly as you breathe in. Tip: Maintain a controlled motion at all times.
Repeat for the recommended amount of repetitions."
b107b94e-6696-4525-873a-932b98e0792e,Jerk Dip Squat,Jerk_Dip_Squat,quadriceps,barbell,Jerk_Dip_Squat/0.jpg,Jerk_Dip_Squat/0.jpg,"This movement strengthens the dip portion of the jerk. Begin with the bar racked in the jerk position, with the shoulders forward to create a shelf and the bar lightly contacting the throat. The feet should be directly under the hips, with the feet turned out as is comfortable.
Keeping the torso vertical, dip by flexing the knees, allowing them to travel forward and without moving the hips to the rear. The dip should not be excessive. Return the weight to the starting position by driving forcefully though the feet."
b196bf76-41cb-413a-84c3-c1f748b301e2,One-Arm Kettlebell Jerk,One-Arm_Kettlebell_Jerk,shoulders,kettlebells,One-Arm_Kettlebell_Jerk/0.jpg,One-Arm_Kettlebell_Jerk/0.jpg,"Hold a kettlebell by the handle. Clean the kettlebell to your shoulder by extending through the legs and hips as you pull the kettlebell towards your shoulder. Rotate your wrist as you do so, so that the palm faces forward. This will be your starting position.
Dip your body by bending the knees, keeping your torso upright.
Immediately reverse direction, driving through the heels, in essence jumping to create momentum. As you do so, press the kettlebell overhead to lockout by extending the arms, using your body's momentum to move the weight. Receive the weight overhead by returning to a squat position underneath the weight. Keeping the weight overhead, return to a standing position.
Lower the weight to perform the next repetition."
b21d5e04-18cc-4760-88d0-c91cca41ec5b,Double Kettlebell Push Press,Double_Kettlebell_Push_Press,shoulders,kettlebells,Double_Kettlebell_Push_Press/0.jpg,Double_Kettlebell_Push_Press/0.jpg,"Clean two kettlebells to your shoulders.
Squat down a few inches and reverse the motion rapidly. Use the momentum from the legs to drive the kettlebells overhead.
Once the kettlebells are locked out, lower the kettlebells to your shoulders and repeat."
